"_id","CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","URL","avg_rain"
"5fcd3679ddd31d1b446f0647","2017-01-16","18:15","QUEENS","11377","40.741154","-73.919106",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f0648","2017-01-11","6:30","QUEENS","11378","40.726067","-73.9089",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-11&enddate=2017-01-11&locationid=CITY:US360019",71.16
"5fcd3679ddd31d1b446f064a","2017-01-16","23:35","QUEENS","11103","40.762012","-73.911",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f064b","2017-01-03","19:00","QUEENS","11412","40.706024","-73.76898",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd3679ddd31d1b446f064c","2017-01-20","21:15","BROOKLYN","11201","40.68966","-74.00047",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd3679ddd31d1b446f064d","2016-12-30","18:40","MANHATTAN","10022","40.759308","-73.9653",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd3679ddd31d1b446f064e","2017-01-17","14:45","MANHATTAN","10002","40.713387","-73.98221",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd3679ddd31d1b446f064f","2017-01-16","10:45","BROOKLYN","11234","40.61651","-73.93393",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f0650","2017-01-03","15:45","QUEENS","11372","40.74873","-73.87365",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd3679ddd31d1b446f0651","2017-01-06","21:50","BROOKLYN","11203","40.66053","-73.93234",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd3679ddd31d1b446f0652","2017-01-14","3:00","BROOKLYN","11201","40.702568","-73.991554",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-14&enddate=2017-01-14&locationid=CITY:US360019",3.47
"5fcd3679ddd31d1b446f0653","2017-01-05","16:15","BROOKLYN","11233","40.685184","-73.920456",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-05&enddate=2017-01-05&locationid=CITY:US360019",0.37
"5fcd3679ddd31d1b446f0654","2017-01-16","14:20","BROOKLYN","11217","40.685192","-73.977036",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f0655","2017-01-09","19:10","BROOKLYN","11233","40.67538","-73.9082",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd3679ddd31d1b446f0656","2017-01-07","22:50","MANHATTAN","10019","40.76931","-73.98905",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f0658","2018-06-07","20:41","QUEENS","11411","40.69122","-73.73006",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2018-06-07&enddate=2018-06-07&locationid=CITY:US360019",0.22
"5fcd3679ddd31d1b446f0659","2017-01-05","14:50","BROOKLYN","11236","40.63465","-73.9146",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-05&enddate=2017-01-05&locationid=CITY:US360019",0.37
"5fcd3679ddd31d1b446f065c","2017-01-17","8:40","MANHATTAN","10016","40.74299","-73.97947",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd3679ddd31d1b446f065e","2017-01-10","14:00","BROOKLYN","11207","40.680733","-73.90273",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f065f","2017-01-06","13:46","BROOKLYN","11203","40.651604","-73.933304",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd3679ddd31d1b446f0660","2016-12-27","15:00","QUEENS","11411","40.68485","-73.73133",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd3679ddd31d1b446f0661","2017-01-12","15:30","BROOKLYN","11207","40.667553","-73.89671",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-12&enddate=2017-01-12&locationid=CITY:US360019",74.45
"5fcd3679ddd31d1b446f0664","2016-12-31","14:15","STATEN ISLAND","10306","40.57862","-74.10168",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd3679ddd31d1b446f0665","2017-01-07","18:40","BRONX","10457","40.852516","-73.90001",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f0666","2017-01-16","9:00","MANHATTAN","10065","40.766666","-73.96707",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f0669","2017-01-19","15:40","BROOKLYN","11203","40.646557","-73.92593",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd3679ddd31d1b446f066a","2017-01-02","11:55","BROOKLYN","11210","40.623875","-73.93547",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-02&enddate=2017-01-02&locationid=CITY:US360019",13.25
"5fcd3679ddd31d1b446f066b","2016-12-27","20:15","QUEENS","11419","40.688293","-73.83186",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd3679ddd31d1b446f066c","2017-01-21","17:00","QUEENS","11377","40.740784","-73.89893",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-21&enddate=2017-01-21&locationid=CITY:US360019",22.42
"5fcd3679ddd31d1b446f066d","2017-01-10","9:00","QUEENS","11377","40.73568","-73.90471",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f0670","2017-01-19","20:00","MANHATTAN","10001","40.745285","-73.98874",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd3679ddd31d1b446f0672","2017-01-13","15:38","STATEN ISLAND","10304","40.60574","-74.08353",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-13&enddate=2017-01-13&locationid=CITY:US360019",1.94
"5fcd3679ddd31d1b446f0673","2017-01-15","9:30","BRONX","10454","40.809143","-73.925125",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-15&enddate=2017-01-15&locationid=CITY:US360019",18.5
"5fcd3679ddd31d1b446f0674","2017-01-10","6:15","MANHATTAN","10018","40.754093","-73.99209",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f0675","2017-01-18","7:00","BRONX","10467","40.87891","-73.87148",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd3679ddd31d1b446f0678","2017-01-07","11:20","STATEN ISLAND","10305","40.59589","-74.085884",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f067a","2017-01-03","10:43","BROOKLYN","11207","40.683807","-73.910095",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd3679ddd31d1b446f067b","2016-12-29","17:00","QUEENS","11416","40.679726","-73.86193",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f067c","2016-12-25","9:30","QUEENS","11429","40.703053","-73.74724",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-25&enddate=2016-12-25&locationid=CITY:US360019",78.6
"5fcd3679ddd31d1b446f067d","2016-12-29","16:20","BRONX","10457","40.84541","-73.891136",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f067f","2017-01-11","14:44","BRONX","10474","40.81464","-73.88557",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-11&enddate=2017-01-11&locationid=CITY:US360019",71.16
"5fcd3679ddd31d1b446f0681","2017-01-15","5:30","BROOKLYN","11207","40.654217","-73.886826",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-15&enddate=2017-01-15&locationid=CITY:US360019",18.5
"5fcd3679ddd31d1b446f0683","2017-01-16","12:43","MANHATTAN","10065","40.761124","-73.959724",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f0685","2017-01-04","0:00","BROOKLYN","11204","40.615917","-73.986496",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-04&enddate=2017-01-04&locationid=CITY:US360019",111.67
"5fcd3679ddd31d1b446f0686","2016-12-24","20:30","QUEENS","11414","40.663067","-73.83688",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
"5fcd3679ddd31d1b446f0689","2017-01-05","21:30","QUEENS","11360","40.776665","-73.78281",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-05&enddate=2017-01-05&locationid=CITY:US360019",0.37
"5fcd3679ddd31d1b446f068a","2016-12-26","23:30","QUEENS","11434","40.666695","-73.767136",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd3679ddd31d1b446f068e","2017-01-20","14:44","BROOKLYN","11221","40.691284","-73.94261",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd3679ddd31d1b446f068f","2016-12-31","15:37","STATEN ISLAND","10306","40.56464","-74.11563",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd3679ddd31d1b446f0692","2017-01-07","19:00","BROOKLYN","11236","40.640568","-73.91391",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f0695","2016-12-24","13:13","BROOKLYN","11232","40.65431","-74.004425",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
"5fcd3679ddd31d1b446f0697","2017-01-17","18:01","BROOKLYN","11236","40.636395","-73.89257",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd3679ddd31d1b446f0698","2017-01-10","13:15","MANHATTAN","10002","40.715904","-73.990906",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f069a","2017-01-17","18:10","BROOKLYN","11220","40.63396","-74.01476",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd3679ddd31d1b446f069d","2016-12-29","13:55","MANHATTAN","10003","40.73576","-73.982475",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f069e","2017-01-15","5:25","BROOKLYN","11203","40.654797","-73.93943",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-15&enddate=2017-01-15&locationid=CITY:US360019",18.5
"5fcd3679ddd31d1b446f06a6","2016-12-30","9:30","BROOKLYN","11230","40.63524","-73.967636",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd3679ddd31d1b446f06a7","2016-12-28","11:30","BRONX","10463","40.87898","-73.909035",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd3679ddd31d1b446f06aa","2017-01-10","4:25","MANHATTAN","10003","40.730556","-73.994644",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f06ab","2016-12-29","22:00","QUEENS","11421","40.69595","-73.86237",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f06b0","2017-01-03","14:00","BROOKLYN","11222","40.73025","-73.95375",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd3679ddd31d1b446f06b2","2016-12-29","13:30","QUEENS","11370","40.7602","-73.89095",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f06b3","2017-01-07","15:00","BRONX","10471","40.88939","-73.89839",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f06b7","2017-01-09","16:00","MANHATTAN","10035","40.805042","-73.936935",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd3679ddd31d1b446f06bb","2017-01-06","9:00","BROOKLYN","11210","40.631706","-73.94649",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd3679ddd31d1b446f06bc","2017-01-13","13:16","BROOKLYN","11226","40.654083","-73.959564",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-13&enddate=2017-01-13&locationid=CITY:US360019",1.94
"5fcd3679ddd31d1b446f06bd","2017-01-11","17:26","QUEENS","11375","40.721676","-73.835976",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-11&enddate=2017-01-11&locationid=CITY:US360019",71.16
"5fcd3679ddd31d1b446f06bf","2017-01-16","10:00","BRONX","10461","40.849583","-73.84879",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd3679ddd31d1b446f06c0","2017-01-19","10:03","STATEN ISLAND","10310","40.63956","-74.11542",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd3679ddd31d1b446f06c1","2017-01-05","8:30","BROOKLYN","11234","40.630867","-73.92234",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-05&enddate=2017-01-05&locationid=CITY:US360019",0.37
"5fcd3679ddd31d1b446f06c2","2017-01-21","22:00","QUEENS","11378","40.728985","-73.89049",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-21&enddate=2017-01-21&locationid=CITY:US360019",22.42
"5fcd3679ddd31d1b446f06c4","2017-01-06","14:00","MANHATTAN","10022","40.757698","-73.9694",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd3679ddd31d1b446f06c5","2017-01-21","10:00","QUEENS","11414","40.664253","-73.83916",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-21&enddate=2017-01-21&locationid=CITY:US360019",22.42
"5fcd3679ddd31d1b446f06c7","2017-01-07","11:55","BROOKLYN","11203","40.650227","-73.92827",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd3679ddd31d1b446f06c8","2017-01-12","14:00","QUEENS","11434","40.66272","-73.76658",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-12&enddate=2017-01-12&locationid=CITY:US360019",74.45
"5fcd3679ddd31d1b446f06c9","2017-01-18","8:10","BRONX","10460","40.84398","-73.8696",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd3679ddd31d1b446f06cb","2017-01-19","21:00","MANHATTAN","10010","40.74345","-73.9882",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd3679ddd31d1b446f06cd","2017-01-09","19:20","BRONX","10473","40.819843","-73.86452",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd3679ddd31d1b446f06ce","2016-12-25","1:00","QUEENS","11368","40.758305","-73.85561",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-25&enddate=2016-12-25&locationid=CITY:US360019",78.6
"5fcd3679ddd31d1b446f06cf","2016-12-30","14:50","BRONX","10469","40.860836","-73.83995",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd3679ddd31d1b446f06d1","2016-12-28","9:46","BROOKLYN","11212","40.661907","-73.927574",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd3679ddd31d1b446f06d2","2017-01-01","8:00","BROOKLYN","11210","40.636627","-73.94226",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-01&enddate=2017-01-01&locationid=CITY:US360019",0.25
"5fcd3679ddd31d1b446f06d3","2016-12-29","8:38","QUEENS","11378","40.7268","-73.90795",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f06d5","2017-01-10","12:50","MANHATTAN","10007","40.71612","-74.01056",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd3679ddd31d1b446f06d7","2016-12-24","16:55","BRONX","10452","40.84434","-73.91475",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
"5fcd3679ddd31d1b446f06da","2017-01-17","23:05","QUEENS","11354","40.76465","-73.823494",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd3679ddd31d1b446f06db","2017-01-20","8:55","QUEENS","11372","40.75663","-73.875145",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd3679ddd31d1b446f06e1","2016-12-29","18:00","BRONX","10462","40.834644","-73.854836",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd3679ddd31d1b446f06e2","2017-01-19","11:30","BROOKLYN","11206","40.70298","-73.943184",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd3679ddd31d1b446f06e3","2017-01-08","19:07","QUEENS","11415","40.703655","-73.822464",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-08&enddate=2017-01-08&locationid=CITY:US360019",64.03
"5fcd3679ddd31d1b446f06e4","2016-12-28","21:30","MANHATTAN","10013","40.719395","-74.00189",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd3679ddd31d1b446f06e5","2016-12-30","14:30","QUEENS","11418","40.697327","-73.82961",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
